Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2000-03-27,HDFC,EQ,416.8,415,444.7,411.5,414,417.4,424.21,238780,10129229465000,,,
2000-03-28,HDFC,EQ,417.4,424.85,424.85,405.15,413.9,412.7,412.29,130006,5360056995000,,,
2000-03-29,HDFC,EQ,412.7,418.6,418.6,379.7,379.7,380.3,395.44,148043,5854182080000,,,
2000-03-30,HDFC,EQ,380.3,378,378,356.1,362,363.85,363.38,93015,3380023775000,,,
2000-03-31,HDFC,EQ,363.85,357,393,354,393,393,385.97,370725,14308720885000,,,
2000-04-03,HDFC,EQ,393,419,424.45,419,424.45,424.45,424.34,31159,1322195255000,,,
2000-04-04,HDFC,EQ,424.45,444,458.45,442,458.45,458.45,457.99,805679,36899372800000,,,
2000-04-05,HDFC,EQ,458.45,480,482.4,438,467.95,469.8,459.85,514772,23671926005000,,,
2000-04-06,HDFC,EQ,469.8,460,465,436.75,463.9,459.25,447.89,468924,21002554215000,,,
2000-04-07,HDFC,EQ,459.25,461,496,461,488,490.95,487.91,700690,34187428685000,,,
2000-04-10,HDFC,EQ,490.95,493.9,504,466,473.1,477.7,483.06,1310089,63285004100000,,,
2000-04-11,HDFC,EQ,477.7,470.05,470.05,457,466.95,464.3,464.88,215434,10015149495000,,,
2000-04-12,HDFC,EQ,464.3,460,464,441,456,453.25,450.63,354603,15979377215000,,,
2000-04-13,HDFC,EQ,453.25,449,476,430.05,450.1,448.7,452.17,385230,17419023010000,,,
2000-04-17,HDFC,EQ,448.7,444.55,444.55,415.3,432.55,433.1,428.79,598152,25648380475000,,,
2000-04-18,HDFC,EQ,433.1,444,453.75,435.3,444,445.4,444.54,310013,13781247925000,,,
2000-04-19,HDFC,EQ,445.4,432,463,431,459,459.35,455.26,330468,15044873895000,,,
2000-04-20,HDFC,EQ,459.35,459,494,446.1,471,475.1,469.57,595755,27974665375000,,,
2000-04-24,HDFC,EQ,475.1,470,475,444.2,446.9,448.05,456.08,216848,9889990090000,,,
2000-04-25,HDFC,EQ,448.05,444.15,459.9,428,456,456.9,447.24,338916,15157671410000,,,
2000-04-26,HDFC,EQ,456.9,470,474,452.2,454,460.65,461.64,386877,17859772385000,,,
2000-04-27,HDFC,EQ,460.65,458,464,446.6,460,460.15,458.45,201467,9236282140000,,,
2000-04-28,HDFC,EQ,460.15,460,477.7,460,470,472.35,470.38,390555,18370746055000,,,
2000-05-02,HDFC,EQ,472.35,475,492.45,460.55,487,479.35,476.02,462409,22011815895000,,,
2000-05-03,HDFC,EQ,479.35,451.8,468,446,461.25,460.85,457.51,233426,10679525960000,,,
2000-05-04,HDFC,EQ,460.85,470,470,445.15,456.5,455.75,455.51,275982,12571184245000,,,
2000-05-05,HDFC,EQ,455.75,453,453,437.25,445.5,449,444.56,283657,12610168275000,,,
2000-05-08,HDFC,EQ,449,440,449.75,430,439,437.55,436.79,254477,11115317225000,,,
2000-05-09,HDFC,EQ,437.55,433.1,434.9,415.5,430,424.95,425.17,279993,11904328175000,,,
2000-05-10,HDFC,EQ,424.95,423,447,410,440.15,441.75,433.3,163704,7093345970000,,,
2000-05-11,HDFC,EQ,441.75,437,467,437,450.05,448.65,451.18,370622,16721802160000,,,
2000-05-12,HDFC,EQ,448.65,460,462.5,445.05,460,461.05,458.82,133042,6104240445000,,,
2000-05-15,HDFC,EQ,461.05,457,466,451,461.9,460.4,457.91,86226,3948388885000,,,
2000-05-16,HDFC,EQ,460.4,465,475,459.1,470.5,471.75,467.53,136448,6379360810000,,,
2000-05-17,HDFC,EQ,471.75,463,468,458.1,462,461.35,462.77,74948,3468339625000,,,
2000-05-18,HDFC,EQ,461.35,460,468,458.5,465.5,465.45,464.08,39832,1848528285000,,,
2000-05-19,HDFC,EQ,465.45,464.5,480,461,478,477.65,474.42,171763,8148767690000,,,
2000-05-22,HDFC,EQ,477.65,472,494.9,472,484.9,486.15,486.38,171407,8336904275000,,,
2000-05-23,HDFC,EQ,486.15,482.6,509,482.6,502,501.9,498.51,347519,17324332975000,,,
2000-05-24,HDFC,EQ,501.9,500,502,482.1,486,486.4,488.55,133306,6512614075000,,,
2000-05-25,HDFC,EQ,486.4,486,493,465.1,473.95,473,479.98,177139,8502365530000,,,
2000-05-26,HDFC,EQ,473,479,487.5,467,483,483.3,478.17,110859,5300968045000,,,
2000-05-29,HDFC,EQ,483.3,485,541.3,485,541.3,541.3,528.39,290513,15350399665000,,,
2000-05-30,HDFC,EQ,541.3,565,582.25,525,536,543.65,548.12,489406,26825368795000,,,
2000-05-31,HDFC,EQ,543.65,534,564.6,478.45,478.45,478.45,498.37,376551,18766138575000,,,
2000-06-01,HDFC,EQ,478.45,474,509,465,499,496.35,497.29,186396,9269240840000,,,
2000-06-02,HDFC,EQ,496.35,499.9,531.9,495.05,520,525.35,515.88,233704,12056318615000,,,
2000-06-05,HDFC,EQ,525.35,535.5,567,520,550,544.7,546.38,394704,21565887430000,,,
2000-06-06,HDFC,EQ,544.7,550,558,525.05,528.25,530.7,535.76,115759,6201876935000,,,
2000-06-07,HDFC,EQ,530.7,520,532.5,510.05,514,513.2,519.77,76195,3960381445000,,,
2000-06-08,HDFC,EQ,513.2,520,525,500.1,514,515.25,517.39,44315,2292795155000,,,
2000-06-09,HDFC,EQ,515.25,519.4,525,502.5,509,509.35,514.75,111189,5723437290000,,,
2000-06-12,HDFC,EQ,509.35,520,520,490.1,501.35,503.6,500.79,83924,4202859245000,,,
2000-06-13,HDFC,EQ,503.6,495.1,505,488.1,495,495.35,497.01,66043,3282382660000,,,
2000-06-14,HDFC,EQ,495.35,500,501,485,489.45,488.2,490.29,146425,7179097960000,,,
2000-06-15,HDFC,EQ,488.2,481,487.8,481,485,484.85,483.98,75944,3675567580000,,,
2000-06-16,HDFC,EQ,484.85,484,510,484,500,499.85,501.57,178483,8952115945000,,,
2000-06-19,HDFC,EQ,499.85,502,509,502,504,504.1,504.81,45869,2315511735000,,,
2000-06-20,HDFC,EQ,504.1,510,512,503.1,506.95,509.2,507.19,121053,6139739310000,,,
2000-06-21,HDFC,EQ,509.2,513,531.85,508,525,525.1,519.77,265450,13797335425000,,,
2000-06-22,HDFC,EQ,525.1,525,538.5,508,526,525.35,524.58,297463,15604191460000,,,
2000-06-23,HDFC,EQ,525.35,517,545,517,535,536.25,533.18,138667,7393417390000,,,
2000-06-26,HDFC,EQ,536.25,540,546.95,526,541.45,541.15,540.29,83926,4534474410000,,,
2000-06-27,HDFC,EQ,541.15,545,570.5,540,561.9,558.2,557.84,297150,16576331435000,,,
2000-06-28,HDFC,EQ,558.2,580,580,538.15,560,551.55,553.82,270766,14995452275000,,,
2000-06-29,HDFC,EQ,551.55,557,560,544.6,547.25,548.15,550.07,83919,4616144520000,,,
2000-06-30,HDFC,EQ,548.15,548,556,542.25,552.9,551.65,550.99,66898,3686018115000,,,
2000-07-03,HDFC,EQ,551.65,554,566,541.25,548,548.7,549.7,92669,5094057800000,,,
2000-07-04,HDFC,EQ,548.7,543,543,471,480,480,506.23,503511,25489013360000,,,
2000-07-05,HDFC,EQ,480,452.3,501,452.3,485,484.65,487.22,129247,6297169660000,,,
2000-07-06,HDFC,EQ,484.65,491.9,521,490,508.55,511.25,508.84,348831,17749850025000,,,
2000-07-07,HDFC,EQ,511.25,513,514,496,505,499.9,503.84,115980,5843562155000,,,
2000-07-10,HDFC,EQ,499.9,505,509,487,489.25,489.85,496.34,85557,4246512255000,,,
2000-07-11,HDFC,EQ,489.85,486,492,479,480.5,481.2,484.28,109243,5290375825000,,,
2000-07-12,HDFC,EQ,481.2,489,499,482,491,490.55,490.58,88910,4361772980000,,,
2000-07-13,HDFC,EQ,490.55,505,510,486.5,489.25,487.65,490.83,27391,1344419600000,,,
2000-07-14,HDFC,EQ,487.65,488.95,492,475.05,478.1,478.55,483.97,54664,2645593265000,,,
2000-07-17,HDFC,EQ,478.55,480,489,475,485.8,480.95,479.97,75105,3604838320000,,,
2000-07-18,HDFC,EQ,480.95,481,488,472.25,475,475.55,479.5,90503,4339590395000,,,
2000-07-19,HDFC,EQ,475.55,479.9,479.9,463,475,475.3,474.41,63061,2991675140000,,,
2000-07-20,HDFC,EQ,475.3,480,521.2,480,510,511.65,506.94,367471,18628496675000,,,
2000-07-21,HDFC,EQ,511.65,518,535,502,508.35,509.25,510.15,127708,6515043905000,,,
2000-07-24,HDFC,EQ,509.25,504.65,509.95,497.5,503,501,500.83,210130,10523949455000,,,
2000-07-25,HDFC,EQ,501,501,503,485,499.75,498.4,496.22,115553,5733944585000,,,
2000-07-26,HDFC,EQ,498.4,498,505,493,500,499.75,500.19,64374,3219920925000,,,
2000-07-27,HDFC,EQ,499.75,495,503,490,502,500.3,497.91,44094,2195475210000,,,
2000-07-28,HDFC,EQ,500.3,500,504.5,496.6,500,500.05,500.4,50445,2524245470000,,,
2000-07-31,HDFC,EQ,500.05,498.3,511,498.3,511,505.9,505.78,94180,4763428685000,,,
2000-08-01,HDFC,EQ,505.9,507,510,497.25,499,499.3,502.75,52552,2642070610000,,,
2000-08-02,HDFC,EQ,499.3,496,502.65,481.5,492.65,491.75,489.45,40995,2006515980000,,,
2000-08-03,HDFC,EQ,491.75,488.2,491.5,484.25,487.1,489.15,488.16,24842,1212686815000,,,
2000-08-04,HDFC,EQ,489.15,488,509.5,485,502.35,503.15,499.33,71306,3560545910000,,,
2000-08-07,HDFC,EQ,503.15,502.7,504.9,498.6,502.1,502.75,501.37,36588,1834412630000,,,
2000-08-08,HDFC,EQ,502.75,501,509,499.05,502.25,505.55,502.25,56571,2841251010000,,,
2000-08-09,HDFC,EQ,505.55,506,508,483,493.9,493.55,491.03,266799,13100590655000,,,
2000-08-10,HDFC,EQ,493.55,494,501.9,488,498,496.05,494.43,76137,3764450300000,,,
2000-08-11,HDFC,EQ,496.05,499,506,491.25,502.5,504.95,500.85,67547,3383071440000,,,
2000-08-14,HDFC,EQ,504.95,501,505,496,503.5,503.15,499.28,141596,7069571710000,,,
2000-08-16,HDFC,EQ,503.15,505.9,529,491,521,522.8,518.37,274144,14210813290000,,,
2000-08-17,HDFC,EQ,522.8,522.1,525.5,511,513,513,515.14,90674,4670987100000,,,
2000-08-18,HDFC,EQ,513,512,512,498,502,501.1,501.86,151262,7591239170000,,,
2000-08-21,HDFC,EQ,501.1,502.5,505,480,490,490.4,487.54,202019,9849173710000,,,
2000-08-22,HDFC,EQ,490.4,481.5,492,481.5,482.6,482.9,484.95,68501,3321986300000,,,
2000-08-23,HDFC,EQ,482.9,488,494.5,486.1,489.9,489.6,491.19,38124,1872620775000,,,
2000-08-24,HDFC,EQ,489.6,494,500,490,496,495.35,495.37,55313,2740039180000,,,
2000-08-25,HDFC,EQ,495.35,494,503,493.6,500.5,500.5,497.91,51534,2565938385000,,,
2000-08-28,HDFC,EQ,500.5,499,505,496.7,501.25,500.7,500.68,26173,1310418840000,,,
2000-08-29,HDFC,EQ,500.7,500,508,497.65,504.15,505,503.18,42736,2150404235000,,,
2000-08-30,HDFC,EQ,505,505.65,524.6,505.5,519.05,520.15,517.81,157252,8142701255000,,,
2000-08-31,HDFC,EQ,520.15,518,526.85,513,525,524.05,522.57,89302,4666679110000,,,
2000-09-04,HDFC,EQ,524.05,528,530,521,526.5,528.25,526.22,61044,3212271220000,,,
2000-09-05,HDFC,EQ,528.25,528.2,548,523.5,545.1,544.6,540.09,125297,6767199940000,,,
2000-09-06,HDFC,EQ,544.6,540,541.9,530.5,538,539.95,538.24,80183,4315741130000,,,
2000-09-07,HDFC,EQ,539.95,532,546,532,535,534.3,538.75,37091,1998273120000,,,
2000-09-08,HDFC,EQ,534.3,545.9,545.9,528.15,535.1,532.2,532.83,48338,2575596280000,,,
2000-09-11,HDFC,EQ,532.2,535,540,525.1,529,529.45,531.65,44298,2355122360000,,,
2000-09-12,HDFC,EQ,529.45,525,525,515.7,523,520.65,520.36,85041,4425235805000,,,
2000-09-13,HDFC,EQ,520.65,517,517.95,504,505,506,511.1,24083,1230875135000,,,
2000-09-14,HDFC,EQ,506,507,516,504,512,513.55,511.04,74308,3797413490000,,,
2000-09-15,HDFC,EQ,513.55,514,515,505,508,507.5,508.38,16394,833440130000,,,
2000-09-18,HDFC,EQ,507.5,501.35,505,491.3,501.95,499.55,496.4,31191,1548322525000,,,
2000-09-19,HDFC,EQ,499.55,495,506,495,498,502.05,501.18,82215,4120483280000,,,
2000-09-20,HDFC,EQ,502.05,515,515,495,500,500,500.03,93344,4667483920000,,,
2000-09-21,HDFC,EQ,500,504.9,515,496,499.75,499.7,498.6,9034,450432645000,,,
2000-09-22,HDFC,EQ,499.7,496,496,460,475.5,481,482.95,93283,4505108390000,,,
2000-09-25,HDFC,EQ,481,477,482,471.1,474,474.95,475.86,58814,2798698380000,,,
2000-09-26,HDFC,EQ,474.95,465.05,474,438.8,446.9,445.15,450.01,93281,4197773245000,,,
2000-09-27,HDFC,EQ,445.15,447,447,411,427.9,426.55,427.57,197496,8444273960000,,,
2000-09-28,HDFC,EQ,426.55,430,455.15,425,440,441.05,442.94,137758,6101848730000,,,
2000-09-29,HDFC,EQ,441.05,444.85,445.9,432,438,437.85,439.34,51642,2268821930000,,,
2000-10-03,HDFC,EQ,437.85,437,441.9,430,435,433.9,437.21,51337,2244498195000,,,
2000-10-04,HDFC,EQ,433.9,440,448,437,438,439,443.01,42998,1904868670000,,,
2000-10-05,HDFC,EQ,439,442.75,443,438,439.45,439,439.5,18587,816896810000,,,
2000-10-06,HDFC,EQ,439,441,451,434.25,447,449.45,442,32817,1450517075000,,,
2000-10-09,HDFC,EQ,449.45,446,452.9,443,450.8,449.25,448.65,26358,1182550365000,,,
2000-10-10,HDFC,EQ,449.25,448,458.75,448,454.25,455.95,453.03,31169,1412056250000,,,
2000-10-11,HDFC,EQ,455.95,450,455,440.05,450,448.6,448.01,27083,1213346550000,,,
2000-10-12,HDFC,EQ,448.6,445,451.25,441.05,451,449.65,447.47,13790,617060890000,,,
2000-10-13,HDFC,EQ,449.65,445,454,442.5,451,450,448.86,33442,1501077730000,,,
2000-10-16,HDFC,EQ,450,453.9,469.9,427,448.55,450.85,444.23,73521,3266039630000,,,
2000-10-17,HDFC,EQ,450.85,444.05,465,435,458.1,458.8,450.35,45917,2067881850000,,,
2000-10-18,HDFC,EQ,458.8,461,464.55,440.1,463.05,458.75,451.14,70260,3169678630000,,,
2000-10-19,HDFC,EQ,458.75,456.7,480,453.15,474,477.4,468.87,62259,2919113730000,,,
2000-10-20,HDFC,EQ,477.4,485,488,465,467,469.75,471.3,44984,2120078450000,,,
2000-10-23,HDFC,EQ,469.75,469,472,463.1,463.75,464.65,465.53,45611,2123327960000,,,
2000-10-24,HDFC,EQ,464.65,462,467,453.1,453.5,457.35,461.12,42967,1981302280000,,,
2000-10-25,HDFC,EQ,457.35,458,464.8,457,462,462.2,459.9,54271,2495902665000,,,
2000-10-26,HDFC,EQ,462.2,465,468.9,457.55,461.05,461.3,463.21,7109,329299085000,,,
2000-10-27,HDFC,EQ,461.3,458,468,458,464,464.1,463.97,10109,469026275000,,,
2000-10-30,HDFC,EQ,464.1,462,472.8,455,472,471.45,465.53,26558,1236352730000,,,
2000-10-31,HDFC,EQ,471.45,469,473,466.1,469.1,470.25,469.16,41676,1955273205000,,,
2000-11-01,HDFC,EQ,470.25,477.7,484.9,466.15,478.25,480,478.13,56909,2720969705000,,,
2000-11-02,HDFC,EQ,480,471,495.5,471,488.2,489.85,488.15,79889,3899752560000,,,
2000-11-03,HDFC,EQ,489.85,489,500,483,485.5,488.5,488.63,42973,2099800995000,,,
2000-11-06,HDFC,EQ,488.5,485,496,482.1,484,482.9,485.08,11344,550276530000,,,
2000-11-07,HDFC,EQ,482.9,482.05,489.9,480.3,489.9,485.6,485.83,22690,1102343635000,,,
2000-11-08,HDFC,EQ,485.6,486,500,486,487.6,489,491.13,28421,1395827930000,,,
2000-11-09,HDFC,EQ,489,487.9,489.75,484.3,488,488.2,487.28,14571,710010830000,,,
2000-11-10,HDFC,EQ,488.2,489.8,502.9,485.6,500,496.85,495.95,98108,4865708760000,,,
2000-11-13,HDFC,EQ,496.85,495,515,490.05,507.5,508.05,507.04,76707,3889383985000,,,
2000-11-14,HDFC,EQ,508.05,509.5,518,495,495.1,496.8,508.9,105141,5350638160000,,,
2000-11-15,HDFC,EQ,496.8,508,508,491.1,500.6,500.4,501.71,95677,4800212910000,,,
2000-11-16,HDFC,EQ,500.4,499,503.5,492.55,492.55,494.65,496.77,38722,1923582325000,,,
2000-11-17,HDFC,EQ,494.65,491,492,486.6,487.1,489.2,489.61,51489,2520965180000,,,
2000-11-20,HDFC,EQ,489.2,484,487,475,480,477.35,480.75,64171,3085042340000,,,
2000-11-21,HDFC,EQ,477.35,478,482,471,475.1,477.25,476.68,55443,2642868210000,,,
2000-11-22,HDFC,EQ,477.25,476.35,479,472,472.6,474.15,475.01,41543,1973340510000,,,
2000-11-23,HDFC,EQ,474.15,471.05,490,470.1,485,485.5,479.51,57644,2764115495000,,,
2000-11-24,HDFC,EQ,485.5,491.5,518.4,483.5,510,509.4,503.35,202281,10181792195000,,,
2000-11-27,HDFC,EQ,509.4,511,542.9,503.55,523.6,525.1,524.72,109931,5768275275000,,,
2000-11-28,HDFC,EQ,525.1,528.85,532,519.1,527,528,524.88,59681,3132513125000,,,
2000-11-29,HDFC,EQ,528,522,526.9,517,526.85,524.65,521.82,58159,3034841090000,,,
2000-11-30,HDFC,EQ,524.65,529,535.8,522,527,529.2,528.75,59308,3135911855000,,,
2000-12-01,HDFC,EQ,529.2,525.55,528,515.05,521,519.5,521.04,43158,2248712965000,,,
2000-12-04,HDFC,EQ,519.5,520,525,520,522.75,523.4,522.97,31756,1660728030000,,,
2000-12-05,HDFC,EQ,523.4,523,528,521,523.7,522.55,522.61,66600,3480583190000,,,
2000-12-06,HDFC,EQ,522.55,530,533.05,525.05,530.25,530.75,530.77,81410,4321037655000,,,
2000-12-07,HDFC,EQ,530.75,528,545,525,534,535.3,536.43,105308,5649010950000,,,
2000-12-08,HDFC,EQ,535.3,537,548.9,533.5,548,546.7,543.05,95718,5197996810000,,,
2000-12-11,HDFC,EQ,546.7,550,557.9,540,557,555.6,552.03,142683,7876520505000,,,
2000-12-12,HDFC,EQ,555.6,556,564.9,554.3,560.75,561.55,559.5,81911,4582950480000,,,
2000-12-13,HDFC,EQ,561.55,565,565,552,556,555.35,555.39,51211,2844217185000,,,
2000-12-14,HDFC,EQ,555.35,555,559.85,551.5,555,553.3,555.35,42652,2368698620000,,,
2000-12-15,HDFC,EQ,553.3,557,565,540.1,562.95,560.45,553.8,124007,6867513505000,,,
2000-12-18,HDFC,EQ,560.45,555,559,549,555.25,555.3,553.96,114861,6362848160000,,,
2000-12-19,HDFC,EQ,555.3,556,560,551,553,556.5,554.36,79110,4385575520000,,,
2000-12-20,HDFC,EQ,556.5,555.5,556.95,549.1,553.5,554.75,552.98,93664,5179428580000,,,
2000-12-21,HDFC,EQ,554.75,550.5,553,539.05,545.5,545.05,546.07,108057,5900674065000,,,
2000-12-22,HDFC,EQ,545.05,550,553,545.15,548.25,549.3,549.51,45987,2527029250000,,,
2000-12-26,HDFC,EQ,549.3,555,560,540,542.9,542.75,545.08,68388,3727665625000,,,
2000-12-27,HDFC,EQ,542.75,535.1,540,530.1,538,536.6,534.88,29822,1595107780000,,,
2000-12-28,HDFC,EQ,536.6,533.25,543,530,539,538.7,537.4,36322,1951946375000,,,
2000-12-29,HDFC,EQ,538.7,544,544,537.1,541,541.8,541.17,27936,1511799820000,,,
2001-01-01,HDFC,EQ,541.8,538.1,543.9,536.15,538.85,538.25,539.12,11002,593136610000,,,
2001-01-02,HDFC,EQ,538.25,536.1,544.9,535.1,543,542.15,540.45,48142,2601840975000,,,
2001-01-03,HDFC,EQ,542.15,541,554.85,540,553,552.15,549.44,83629,4594936915000,,,
2001-01-04,HDFC,EQ,552.15,560,568,547,547,550.6,557.03,70997,3954720495000,,,
2001-01-05,HDFC,EQ,550.6,555,589,555,575,583.3,580.16,334855,19426972615000,,,
2001-01-08,HDFC,EQ,583.3,583.8,599,580,587,589.35,591,134431,7944898890000,,,
2001-01-09,HDFC,EQ,589.35,589,599,585.1,595.7,595.6,593.82,128002,7601013365000,,,
2001-01-10,HDFC,EQ,595.6,589,595,560.05,566,572.45,579.54,174725,10126004200000,,,
2001-01-11,HDFC,EQ,572.45,565.1,565.1,548,551.85,551.15,553.27,87765,4855790770000,,,
2001-01-12,HDFC,EQ,551.15,555,562,545.05,546,547.85,553.53,81825,4529264875000,,,
2001-01-15,HDFC,EQ,547.85,550,552.6,534.5,537,536.35,543.3,29539,1604841225000,,,
2001-01-16,HDFC,EQ,536.35,532,545,525,531,529.35,536.32,42901,2300866740000,,,
2001-01-17,HDFC,EQ,529.35,542,542.8,530,531,531.55,536.68,58083,3117170495000,,,
2001-01-18,HDFC,EQ,531.55,526,541,526,532,529.9,533.22,47371,2525932910000,,,
2001-01-19,HDFC,EQ,529.9,530,538,510,522,515,526.39,138274,7278562240000,,,
2001-01-22,HDFC,EQ,515,521,523.75,500,500,505.5,509.35,110144,5610222055000,,,
2001-01-23,HDFC,EQ,505.5,500,515.2,493.1,494.9,495.5,503.21,77636,3906714365000,,,
2001-01-24,HDFC,EQ,495.5,505,523.9,501,515,513.85,516.69,140970,7283739845000,,,
2001-01-25,HDFC,EQ,513.85,519.8,554,518.9,551,545.25,535.48,203118,10876593020000,,,
2001-01-29,HDFC,EQ,545.25,532.5,588.9,506.15,579,582.2,559.76,379527,21244359915000,,,
2001-01-30,HDFC,EQ,582.2,585,592,551.1,558,558.9,568.31,198387,11274463990000,,,
2001-01-31,HDFC,EQ,558.9,555,577,553,556.9,554.85,561.65,119081,6688176415000,,,
