Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2012-08-29,BRITANNIA,EQ,488.45,489,491.65,486,488,487.95,487.97,10912,532474900000,590,7220,0.6617
2012-08-30,BRITANNIA,EQ,487.95,488,490.9,483,489.15,489.5,488.01,182864,8924032815000,1103,179045,0.9791
2012-08-31,BRITANNIA,EQ,489.5,489.5,505,485,500,501,491.82,217330,10688626535000,4983,189981,0.8742
2012-09-03,BRITANNIA,EQ,501,502.5,509.5,501,504.6,504.35,504.92,141278,7133476960000,2111,123889,0.8769
2012-09-04,BRITANNIA,EQ,504.35,508,510,503.25,504,506.65,505.99,37504,1897676050000,733,31357,0.8361
2012-09-05,BRITANNIA,EQ,506.65,503.05,507,500.65,503,502.9,503.35,51495,2592012150000,898,47836,0.9289
2012-09-06,BRITANNIA,EQ,502.9,505,509.65,500,502.4,505,506.66,125453,6356164410000,2747,84098,0.6704
2012-09-07,BRITANNIA,EQ,505,506.7,509.65,494.6,499,497.5,499.99,34308,1715374745000,1595,23307,0.6793
2012-09-08,BRITANNIA,EQ,497.5,497.8,499,495,498,497.95,497.04,1644,81713345000,165,1058,0.6436
2012-09-10,BRITANNIA,EQ,497.95,498.15,499.95,490,494.95,496.15,497.33,16057,798564255000,1141,11944,0.7439
2012-09-11,BRITANNIA,EQ,496.15,490,503,488.1,490.45,490.05,494.61,18557,917855630000,1478,10420,0.5615
2012-09-12,BRITANNIA,EQ,490.05,490.05,497.9,487,490,490.95,491.62,25868,1271728500000,1819,17490,0.6761
2012-09-13,BRITANNIA,EQ,490.95,490.2,498.5,486.6,488.1,487.95,491.39,57307,2816002635000,3241,39361,0.6868
2012-09-14,BRITANNIA,EQ,487.95,489.25,496.8,487.5,487.55,488.8,490.45,20285,994878040000,2347,15023,0.7406
2012-09-17,BRITANNIA,EQ,488.8,504,504,489.1,490.5,490.65,491.06,27899,1369998305000,1892,22796,0.8171
2012-09-18,BRITANNIA,EQ,490.65,489.05,493.75,476.2,488.1,488.15,486.27,49741,2418736795000,2394,33813,0.6798
2012-09-20,BRITANNIA,EQ,488.15,487,493,482.8,484,484.1,488.33,18454,901158905000,1430,10468,0.5672
2012-09-21,BRITANNIA,EQ,484.1,486.65,490.2,477.6,480.4,480.15,485.24,118073,5729429980000,2357,107570,0.911
2012-09-24,BRITANNIA,EQ,480.15,482,493.3,472.25,474,474,480.52,51206,2460545280000,3040,36105,0.7051
2012-09-25,BRITANNIA,EQ,474,475,478,468,470.15,470.2,470.24,102674,4828107960000,3485,91771,0.8938
2012-09-26,BRITANNIA,EQ,470.2,474.85,488,470,485,478.25,474.47,72948,3461184605000,2641,54060,0.7411
2012-09-27,BRITANNIA,EQ,478.25,485,485,470,479.95,480.45,477.07,58468,2789324715000,2716,41452,0.709
2012-09-28,BRITANNIA,EQ,480.45,482.8,488.85,473.4,479.4,475.75,478.41,99615,4765650335000,6378,77429,0.7773
2012-10-01,BRITANNIA,EQ,475.75,479.65,483,475,477,477,475.37,112073,5327622365000,2023,104640,0.9337
2012-10-03,BRITANNIA,EQ,477,480,480,470.6,474,472.95,475.63,104689,4979273120000,4482,88533,0.8457
2012-10-04,BRITANNIA,EQ,472.95,475.95,481.45,473.25,477.6,477.7,477.98,62309,2978229345000,5713,41053,0.6589
2012-10-05,BRITANNIA,EQ,477.7,483,498,480.05,486.1,486.25,485.47,308474,14975540505000,4286,262896,0.8522
2012-10-08,BRITANNIA,EQ,486.25,489,496,486,492.1,492.3,492.86,234309,11548203825000,5882,201937,0.8618
2012-10-09,BRITANNIA,EQ,492.3,494.2,524.9,494.15,509.95,509.8,512.81,380940,19534951595000,12685,187868,0.4932
